REF_DATE,GEO,DGUID,North American Industry Classification System (NAICS),Statistics,Data type,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
1995-01-01,Canada,2016A000011124,"Finance, insurance, real estate, rental and leasing [52-53]",Estimate,Seasonally adjusted,Persons,249,thousands,3,v2057613,1.11.1.1,836.7,,,,1
1995-01-01,Canada,2016A000011124,"Finance, insurance, real estate, rental and leasing [52-53]",Estimate,Trend-cycle,Persons,249,thousands,3,v123355116,1.11.1.3,836.2,,,,1
1995-01-01,Canada,2016A000011124,"Finance, insurance, real estate, rental and leasing [52-53]",Estimate,Unadjusted,Persons,249,thousands,3,v2057822,1.11.1.2,826.9,,,,1
1995-01-01,Canada,2016A000011124,"Finance, insurance, real estate, rental and leasing [52-53]",Standard error of estimate,Seasonally adjusted,Persons,249,thousands,3,v101893682,1.11.2.1,,..,,,1
1995-01-01,Canada,2016A000011124,"Finance, insurance, real estate, rental and leasing [52-53]",Standard error of month-to-month change,Seasonally adjusted,Persons,249,thousands,3,v101893683,1.11.3.1,,..,,,1
1995-01-01,Canada,2016A000011124,"Finance, insurance, real estate, rental and leasing [52-53]",Standard error of year-over-year change,Seasonally adjusted,Persons,249,thousands,3,v101893684,1.11.4.1,,..,,,1
1995-01-01,Newfoundland and Labrador,2016A000210,"Finance, insurance, real estate, rental and leasing [52-53]",Estimate,Seasonally adjusted,Persons,249,thousands,3,v2057632,2.11.1.1,7.7,,,,1
1995-01-01,Newfoundland and Labrador,2016A000210,"Finance, insurance, real estate, rental and leasing [52-53]",Estimate,Unadjusted,Persons,249,thousands,3,v2057841,2.11.1.2,7.7,,,,1
1995-01-01,Newfoundland and Labrador,2016A000210,"Finance, insurance, real estate, rental and leasing [52-53]",Standard error of estimate,Seasonally adjusted,Persons,249,thousands,3,v101893739,2.11.2.1,,..,,,1
1995-01-01,Newfoundland and Labrador,2016A000210,"Finance, insurance, real estate, rental and leasing [52-53]",Standard error of month-to-month change,Seasonally adjusted,Persons,249,thousands,3,v101893740,2.11.3.1,,..,,,1
1995-01-01,Newfoundland and Labrador,2016A000210,"Finance, insurance, real estate, rental and leasing [52-53]",Standard error of year-over-year change,Seasonally adjusted,Persons,249,thousands,3,v101893741,2.11.4.1,,..,,,1
1995-01-01,Prince Edward Island,2016A000211,"Finance, insurance, real estate, rental and leasing [52-53]",Estimate,Seasonally adjusted,Persons,249,thousands,3,v2057651,3.11.1.1,2.1,,,,1
1995-01-01,Prince Edward Island,2016A000211,"Finance, insurance, real estate, rental and leasing [52-53]",Estimate,Unadjusted,Persons,249,thousands,3,v2057860,3.11.1.2,2.1,,,,1
1995-01-01,Prince Edward Island,2016A000211,"Finance, insurance, real estate, rental and leasing [52-53]",Standard error of estimate,Seasonally adjusted,Persons,249,thousands,3,v101893796,3.11.2.1,,..,,,1
1995-01-01,Prince Edward Island,2016A000211,"Finance, insurance, real estate, rental and leasing [52-53]",Standard error of month-to-month change,Seasonally adjusted,Persons,249,thousands,3,v101893797,3.11.3.1,,..,,,1
1995-01-01,Prince Edward Island,2016A000211,"Finance, insurance, real estate, rental and leasing [52-53]",Standard error of year-over-year change,Seasonally adjusted,Persons,249,thousands,3,v101893798,3.11.4.1,,..,,,1
1995-01-01,Nova Scotia,2016A000212,"Finance, insurance, real estate, rental and leasing [52-53]",Estimate,Seasonally adjusted,Persons,249,thousands,3,v2057670,4.11.1.1,21.5,,,,1
1995-01-01,Nova Scotia,2016A000212,"Finance, insurance, real estate, rental and leasing [52-53]",Estimate,Unadjusted,Persons,249,thousands,3,v2057879,4.11.1.2,21.2,,,,1
1995-01-01,Nova Scotia,2016A000212,"Finance, insurance, real estate, rental and leasing [52-53]",Standard error of estimate,Seasonally adjusted,Persons,249,thousands,3,v101893853,4.11.2.1,,..,,,1
1995-01-01,Nova Scotia,2016A000212,"Finance, insurance, real estate, rental and leasing [52-53]",Standard error of month-to-month change,Seasonally adjusted,Persons,249,thousands,3,v101893854,4.11.3.1,,..,,,1
1995-01-01,Nova Scotia,2016A000212,"Finance, insurance, real estate, rental and leasing [52-53]",Standard error of year-over-year change,Seasonally adjusted,Persons,249,thousands,3,v101893855,4.11.4.1,,..,,,1
1995-01-01,New Brunswick,2016A000213,"Finance, insurance, real estate, rental and leasing [52-53]",Estimate,Seasonally adjusted,Persons,249,thousands,3,v2057689,5.11.1.1,14.4,,,,1
1995-01-01,New Brunswick,2016A000213,"Finance, insurance, real estate, rental and leasing [52-53]",Estimate,Unadjusted,Persons,249,thousands,3,v2057898,5.11.1.2,14.0,,,,1
1995-01-01,New Brunswick,2016A000213,"Finance, insurance, real estate, rental and leasing [52-53]",Standard error of estimate,Seasonally adjusted,Persons,249,thousands,3,v101893910,5.11.2.1,,..,,,1
1995-01-01,New Brunswick,2016A000213,"Finance, insurance, real estate, rental and leasing [52-53]",Standard error of month-to-month change,Seasonally adjusted,Persons,249,thousands,3,v101893911,5.11.3.1,,..,,,1
1995-01-01,New Brunswick,2016A000213,"Finance, insurance, real estate, rental and leasing [52-53]",Standard error of year-over-year change,Seasonally adjusted,Persons,249,thousands,3,v101893912,5.11.4.1,,..,,,1
1995-01-01,Quebec,2016A000224,"Finance, insurance, real estate, rental and leasing [52-53]",Estimate,Seasonally adjusted,Persons,249,thousands,3,v2057708,6.11.1.1,192.2,,,,1
1995-01-01,Quebec,2016A000224,"Finance, insurance, real estate, rental and leasing [52-53]",Estimate,Unadjusted,Persons,249,thousands,3,v2057917,6.11.1.2,189.5,,,,1
1995-01-01,Quebec,2016A000224,"Finance, insurance, real estate, rental and leasing [52-53]",Standard error of estimate,Seasonally adjusted,Persons,249,thousands,3,v101893967,6.11.2.1,,..,,,1
1995-01-01,Quebec,2016A000224,"Finance, insurance, real estate, rental and leasing [52-53]",Standard error of month-to-month change,Seasonally adjusted,Persons,249,thousands,3,v101893968,6.11.3.1,,..,,,1
1995-01-01,Quebec,2016A000224,"Finance, insurance, real estate, rental and leasing [52-53]",Standard error of year-over-year change,Seasonally adjusted,Persons,249,thousands,3,v101893969,6.11.4.1,,..,,,1
1995-01-01,Ontario,2016A000235,"Finance, insurance, real estate, rental and leasing [52-53]",Estimate,Seasonally adjusted,Persons,249,thousands,3,v2057727,7.11.1.1,353.8,,,,1
1995-01-01,Ontario,2016A000235,"Finance, insurance, real estate, rental and leasing [52-53]",Estimate,Unadjusted,Persons,249,thousands,3,v2057936,7.11.1.2,348.7,,,,1
1995-01-01,Ontario,2016A000235,"Finance, insurance, real estate, rental and leasing [52-53]",Standard error of estimate,Seasonally adjusted,Persons,249,thousands,3,v101894024,7.11.2.1,,..,,,1
1995-01-01,Ontario,2016A000235,"Finance, insurance, real estate, rental and leasing [52-53]",Standard error of month-to-month change,Seasonally adjusted,Persons,249,thousands,3,v101894025,7.11.3.1,,..,,,1
1995-01-01,Ontario,2016A000235,"Finance, insurance, real estate, rental and leasing [52-53]",Standard error of year-over-year change,Seasonally adjusted,Persons,249,thousands,3,v101894026,7.11.4.1,,..,,,1
1995-01-01,Manitoba,2016A000246,"Finance, insurance, real estate, rental and leasing [52-53]",Estimate,Seasonally adjusted,Persons,249,thousands,3,v2057746,8.11.1.1,27.9,,,,1
1995-01-01,Manitoba,2016A000246,"Finance, insurance, real estate, rental and leasing [52-53]",Estimate,Unadjusted,Persons,249,thousands,3,v2057955,8.11.1.2,28.0,,,,1
1995-01-01,Manitoba,2016A000246,"Finance, insurance, real estate, rental and leasing [52-53]",Standard error of estimate,Seasonally adjusted,Persons,249,thousands,3,v101894081,8.11.2.1,,..,,,1
1995-01-01,Manitoba,2016A000246,"Finance, insurance, real estate, rental and leasing [52-53]",Standard error of month-to-month change,Seasonally adjusted,Persons,249,thousands,3,v101894082,8.11.3.1,,..,,,1
1995-01-01,Manitoba,2016A000246,"Finance, insurance, real estate, rental and leasing [52-53]",Standard error of year-over-year change,Seasonally adjusted,Persons,249,thousands,3,v101894083,8.11.4.1,,..,,,1
1995-01-01,Saskatchewan,2016A000247,"Finance, insurance, real estate, rental and leasing [52-53]",Estimate,Seasonally adjusted,Persons,249,thousands,3,v2057765,9.11.1.1,25.6,,,,1
1995-01-01,Saskatchewan,2016A000247,"Finance, insurance, real estate, rental and leasing [52-53]",Estimate,Unadjusted,Persons,249,thousands,3,v2057974,9.11.1.2,25.8,,,,1
1995-01-01,Saskatchewan,2016A000247,"Finance, insurance, real estate, rental and leasing [52-53]",Standard error of estimate,Seasonally adjusted,Persons,249,thousands,3,v101894138,9.11.2.1,,..,,,1
1995-01-01,Saskatchewan,2016A000247,"Finance, insurance, real estate, rental and leasing [52-53]",Standard error of month-to-month change,Seasonally adjusted,Persons,249,thousands,3,v101894139,9.11.3.1,,..,,,1
1995-01-01,Saskatchewan,2016A000247,"Finance, insurance, real estate, rental and leasing [52-53]",Standard error of year-over-year change,Seasonally adjusted,Persons,249,thousands,3,v101894140,9.11.4.1,,..,,,1
1995-01-01,Alberta,2016A000248,"Finance, insurance, real estate, rental and leasing [52-53]",Estimate,Seasonally adjusted,Persons,249,thousands,3,v2057784,10.11.1.1,73.2,,,,1
1995-01-01,Alberta,2016A000248,"Finance, insurance, real estate, rental and leasing [52-53]",Estimate,Unadjusted,Persons,249,thousands,3,v2057993,10.11.1.2,72.6,,,,1
1995-01-01,Alberta,2016A000248,"Finance, insurance, real estate, rental and leasing [52-53]",Standard error of estimate,Seasonally adjusted,Persons,249,thousands,3,v101894195,10.11.2.1,,..,,,1
1995-01-01,Alberta,2016A000248,"Finance, insurance, real estate, rental and leasing [52-53]",Standard error of month-to-month change,Seasonally adjusted,Persons,249,thousands,3,v101894196,10.11.3.1,,..,,,1
1995-01-01,Alberta,2016A000248,"Finance, insurance, real estate, rental and leasing [52-53]",Standard error of year-over-year change,Seasonally adjusted,Persons,249,thousands,3,v101894197,10.11.4.1,,..,,,1
1995-01-01,British Columbia,2016A000259,"Finance, insurance, real estate, rental and leasing [52-53]",Estimate,Seasonally adjusted,Persons,249,thousands,3,v2057803,11.11.1.1,117.3,,,,1
1995-01-01,British Columbia,2016A000259,"Finance, insurance, real estate, rental and leasing [52-53]",Estimate,Unadjusted,Persons,249,thousands,3,v2058012,11.11.1.2,117.3,,,,1
1995-01-01,British Columbia,2016A000259,"Finance, insurance, real estate, rental and leasing [52-53]",Standard error of estimate,Seasonally adjusted,Persons,249,thousands,3,v101894252,11.11.2.1,,..,,,1
1995-01-01,British Columbia,2016A000259,"Finance, insurance, real estate, rental and leasing [52-53]",Standard error of month-to-month change,Seasonally adjusted,Persons,249,thousands,3,v101894253,11.11.3.1,,..,,,1
1995-01-01,British Columbia,2016A000259,"Finance, insurance, real estate, rental and leasing [52-53]",Standard error of year-over-year change,Seasonally adjusted,Persons,249,thousands,3,v101894254,11.11.4.1,,..,,,1
1995-02-01,Canada,2016A000011124,"Finance, insurance, real estate, rental and leasing [52-53]",Estimate,Seasonally adjusted,Persons,249,thousands,3,v2057613,1.11.1.1,832.9,,,,1
1995-02-01,Canada,2016A000011124,"Finance, insurance, real estate, rental and leasing [52-53]",Estimate,Trend-cycle,Persons,249,thousands,3,v123355116,1.11.1.3,837.2,,,,1
1995-02-01,Canada,2016A000011124,"Finance, insurance, real estate, rental and leasing [52-53]",Estimate,Unadjusted,Persons,249,thousands,3,v2057822,1.11.1.2,827.6,,,,1
1995-02-01,Canada,2016A000011124,"Finance, insurance, real estate, rental and leasing [52-53]",Standard error of estimate,Seasonally adjusted,Persons,249,thousands,3,v101893682,1.11.2.1,,..,,,1
1995-02-01,Canada,2016A000011124,"Finance, insurance, real estate, rental and leasing [52-53]",Standard error of month-to-month change,Seasonally adjusted,Persons,249,thousands,3,v101893683,1.11.3.1,,..,,,1
1995-02-01,Canada,2016A000011124,"Finance, insurance, real estate, rental and leasing [52-53]",Standard error of year-over-year change,Seasonally adjusted,Persons,249,thousands,3,v101893684,1.11.4.1,,..,,,1
1995-02-01,Newfoundland and Labrador,2016A000210,"Finance, insurance, real estate, rental and leasing [52-53]",Estimate,Seasonally adjusted,Persons,249,thousands,3,v2057632,2.11.1.1,7.6,,,,1
1995-02-01,Newfoundland and Labrador,2016A000210,"Finance, insurance, real estate, rental and leasing [52-53]",Estimate,Unadjusted,Persons,249,thousands,3,v2057841,2.11.1.2,7.6,,,,1
1995-02-01,Newfoundland and Labrador,2016A000210,"Finance, insurance, real estate, rental and leasing [52-53]",Standard error of estimate,Seasonally adjusted,Persons,249,thousands,3,v101893739,2.11.2.1,,..,,,1
1995-02-01,Newfoundland and Labrador,2016A000210,"Finance, insurance, real estate, rental and leasing [52-53]",Standard error of month-to-month change,Seasonally adjusted,Persons,249,thousands,3,v101893740,2.11.3.1,,..,,,1
1995-02-01,Newfoundland and Labrador,2016A000210,"Finance, insurance, real estate, rental and leasing [52-53]",Standard error of year-over-year change,Seasonally adjusted,Persons,249,thousands,3,v101893741,2.11.4.1,,..,,,1
1995-02-01,Prince Edward Island,2016A000211,"Finance, insurance, real estate, rental and leasing [52-53]",Estimate,Seasonally adjusted,Persons,249,thousands,3,v2057651,3.11.1.1,2.1,,,,1
1995-02-01,Prince Edward Island,2016A000211,"Finance, insurance, real estate, rental and leasing [52-53]",Estimate,Unadjusted,Persons,249,thousands,3,v2057860,3.11.1.2,2.0,,,,1
1995-02-01,Prince Edward Island,2016A000211,"Finance, insurance, real estate, rental and leasing [52-53]",Standard error of estimate,Seasonally adjusted,Persons,249,thousands,3,v101893796,3.11.2.1,,..,,,1
1995-02-01,Prince Edward Island,2016A000211,"Finance, insurance, real estate, rental and leasing [52-53]",Standard error of month-to-month change,Seasonally adjusted,Persons,249,thousands,3,v101893797,3.11.3.1,,..,,,1
1995-02-01,Prince Edward Island,2016A000211,"Finance, insurance, real estate, rental and leasing [52-53]",Standard error of year-over-year change,Seasonally adjusted,Persons,249,thousands,3,v101893798,3.11.4.1,,..,,,1
1995-02-01,Nova Scotia,2016A000212,"Finance, insurance, real estate, rental and leasing [52-53]",Estimate,Seasonally adjusted,Persons,249,thousands,3,v2057670,4.11.1.1,21.3,,,,1
1995-02-01,Nova Scotia,2016A000212,"Finance, insurance, real estate, rental and leasing [52-53]",Estimate,Unadjusted,Persons,249,thousands,3,v2057879,4.11.1.2,20.9,,,,1
1995-02-01,Nova Scotia,2016A000212,"Finance, insurance, real estate, rental and leasing [52-53]",Standard error of estimate,Seasonally adjusted,Persons,249,thousands,3,v101893853,4.11.2.1,,..,,,1
1995-02-01,Nova Scotia,2016A000212,"Finance, insurance, real estate, rental and leasing [52-53]",Standard error of month-to-month change,Seasonally adjusted,Persons,249,thousands,3,v101893854,4.11.3.1,,..,,,1
1995-02-01,Nova Scotia,2016A000212,"Finance, insurance, real estate, rental and leasing [52-53]",Standard error of year-over-year change,Seasonally adjusted,Persons,249,thousands,3,v101893855,4.11.4.1,,..,,,1
1995-02-01,New Brunswick,2016A000213,"Finance, insurance, real estate, rental and leasing [52-53]",Estimate,Seasonally adjusted,Persons,249,thousands,3,v2057689,5.11.1.1,14.3,,,,1
1995-02-01,New Brunswick,2016A000213,"Finance, insurance, real estate, rental and leasing [52-53]",Estimate,Unadjusted,Persons,249,thousands,3,v2057898,5.11.1.2,13.8,,,,1
1995-02-01,New Brunswick,2016A000213,"Finance, insurance, real estate, rental and leasing [52-53]",Standard error of estimate,Seasonally adjusted,Persons,249,thousands,3,v101893910,5.11.2.1,,..,,,1
1995-02-01,New Brunswick,2016A000213,"Finance, insurance, real estate, rental and leasing [52-53]",Standard error of month-to-month change,Seasonally adjusted,Persons,249,thousands,3,v101893911,5.11.3.1,,..,,,1
1995-02-01,New Brunswick,2016A000213,"Finance, insurance, real estate, rental and leasing [52-53]",Standard error of year-over-year change,Seasonally adjusted,Persons,249,thousands,3,v101893912,5.11.4.1,,..,,,1
1995-02-01,Quebec,2016A000224,"Finance, insurance, real estate, rental and leasing [52-53]",Estimate,Seasonally adjusted,Persons,249,thousands,3,v2057708,6.11.1.1,191.3,,,,1
1995-02-01,Quebec,2016A000224,"Finance, insurance, real estate, rental and leasing [52-53]",Estimate,Unadjusted,Persons,249,thousands,3,v2057917,6.11.1.2,190.6,,,,1
1995-02-01,Quebec,2016A000224,"Finance, insurance, real estate, rental and leasing [52-53]",Standard error of estimate,Seasonally adjusted,Persons,249,thousands,3,v101893967,6.11.2.1,,..,,,1
1995-02-01,Quebec,2016A000224,"Finance, insurance, real estate, rental and leasing [52-53]",Standard error of month-to-month change,Seasonally adjusted,Persons,249,thousands,3,v101893968,6.11.3.1,,..,,,1
1995-02-01,Quebec,2016A000224,"Finance, insurance, real estate, rental and leasing [52-53]",Standard error of year-over-year change,Seasonally adjusted,Persons,249,thousands,3,v101893969,6.11.4.1,,..,,,1
1995-02-01,Ontario,2016A000235,"Finance, insurance, real estate, rental and leasing [52-53]",Estimate,Seasonally adjusted,Persons,249,thousands,3,v2057727,7.11.1.1,352.4,,,,1
1995-02-01,Ontario,2016A000235,"Finance, insurance, real estate, rental and leasing [52-53]",Estimate,Unadjusted,Persons,249,thousands,3,v2057936,7.11.1.2,351.1,,,,1
1995-02-01,Ontario,2016A000235,"Finance, insurance, real estate, rental and leasing [52-53]",Standard error of estimate,Seasonally adjusted,Persons,249,thousands,3,v101894024,7.11.2.1,,..,,,1
1995-02-01,Ontario,2016A000235,"Finance, insurance, real estate, rental and leasing [52-53]",Standard error of month-to-month change,Seasonally adjusted,Persons,249,thousands,3,v101894025,7.11.3.1,,..,,,1
1995-02-01,Ontario,2016A000235,"Finance, insurance, real estate, rental and leasing [52-53]",Standard error of year-over-year change,Seasonally adjusted,Persons,249,thousands,3,v101894026,7.11.4.1,,..,,,1
1995-02-01,Manitoba,2016A000246,"Finance, insurance, real estate, rental and leasing [52-53]",Estimate,Seasonally adjusted,Persons,249,thousands,3,v2057746,8.11.1.1,28.8,,,,1
1995-02-01,Manitoba,2016A000246,"Finance, insurance, real estate, rental and leasing [52-53]",Estimate,Unadjusted,Persons,249,thousands,3,v2057955,8.11.1.2,28.8,,,,1
1995-02-01,Manitoba,2016A000246,"Finance, insurance, real estate, rental and leasing [52-53]",Standard error of estimate,Seasonally adjusted,Persons,249,thousands,3,v101894081,8.11.2.1,,..,,,1
1995-02-01,Manitoba,2016A000246,"Finance, insurance, real estate, rental and leasing [52-53]",Standard error of month-to-month change,Seasonally adjusted,Persons,249,thousands,3,v101894082,8.11.3.1,,..,,,1
1995-02-01,Manitoba,2016A000246,"Finance, insurance, real estate, rental and leasing [52-53]",Standard error of year-over-year change,Seasonally adjusted,Persons,249,thousands,3,v101894083,8.11.4.1,,..,,,1
1995-02-01,Saskatchewan,2016A000247,"Finance, insurance, real estate, rental and leasing [52-53]",Estimate,Seasonally adjusted,Persons,249,thousands,3,v2057765,9.11.1.1,25.4,,,,1
1995-02-01,Saskatchewan,2016A000247,"Finance, insurance, real estate, rental and leasing [52-53]",Estimate,Unadjusted,Persons,249,thousands,3,v2057974,9.11.1.2,25.1,,,,1
1995-02-01,Saskatchewan,2016A000247,"Finance, insurance, real estate, rental and leasing [52-53]",Standard error of estimate,Seasonally adjusted,Persons,249,thousands,3,v101894138,9.11.2.1,,..,,,1
1995-02-01,Saskatchewan,2016A000247,"Finance, insurance, real estate, rental and leasing [52-53]",Standard error of month-to-month change,Seasonally adjusted,Persons,249,thousands,3,v101894139,9.11.3.1,,..,,,1
1995-02-01,Saskatchewan,2016A000247,"Finance, insurance, real estate, rental and leasing [52-53]",Standard error of year-over-year change,Seasonally adjusted,Persons,249,thousands,3,v101894140,9.11.4.1,,..,,,1
1995-02-01,Alberta,2016A000248,"Finance, insurance, real estate, rental and leasing [52-53]",Estimate,Seasonally adjusted,Persons,249,thousands,3,v2057784,10.11.1.1,74.6,,,,1
1995-02-01,Alberta,2016A000248,"Finance, insurance, real estate, rental and leasing [52-53]",Estimate,Unadjusted,Persons,249,thousands,3,v2057993,10.11.1.2,73.6,,,,1
1995-02-01,Alberta,2016A000248,"Finance, insurance, real estate, rental and leasing [52-53]",Standard error of estimate,Seasonally adjusted,Persons,249,thousands,3,v101894195,10.11.2.1,,..,,,1
1995-02-01,Alberta,2016A000248,"Finance, insurance, real estate, rental and leasing [52-53]",Standard error of month-to-month change,Seasonally adjusted,Persons,249,thousands,3,v101894196,10.11.3.1,,..,,,1
1995-02-01,Alberta,2016A000248,"Finance, insurance, real estate, rental and leasing [52-53]",Standard error of year-over-year change,Seasonally adjusted,Persons,249,thousands,3,v101894197,10.11.4.1,,..,,,1
1995-02-01,British Columbia,2016A000259,"Finance, insurance, real estate, rental and leasing [52-53]",Estimate,Seasonally adjusted,Persons,249,thousands,3,v2057803,11.11.1.1,114.0,,,,1
1995-02-01,British Columbia,2016A000259,"Finance, insurance, real estate, rental and leasing [52-53]",Estimate,Unadjusted,Persons,249,thousands,3,v2058012,11.11.1.2,114.0,,,,1
1995-02-01,British Columbia,2016A000259,"Finance, insurance, real estate, rental and leasing [52-53]",Standard error of estimate,Seasonally adjusted,Persons,249,thousands,3,v101894252,11.11.2.1,,..,,,1
1995-02-01,British Columbia,2016A000259,"Finance, insurance, real estate, rental and leasing [52-53]",Standard error of month-to-month change,Seasonally adjusted,Persons,249,thousands,3,v101894253,11.11.3.1,,..,,,1
1995-02-01,British Columbia,2016A000259,"Finance, insurance, real estate, rental and leasing [52-53]",Standard error of year-over-year change,Seasonally adjusted,Persons,249,thousands,3,v101894254,11.11.4.1,,..,,,1
1995-03-01,Canada,2016A000011124,"Finance, insurance, real estate, rental and leasing [52-53]",Estimate,Seasonally adjusted,Persons,249,thousands,3,v2057613,1.11.1.1,838.5,,,,1
1995-03-01,Canada,2016A000011124,"Finance, insurance, real estate, rental and leasing [52-53]",Estimate,Trend-cycle,Persons,249,thousands,3,v123355116,1.11.1.3,839.2,,,,1
1995-03-01,Canada,2016A000011124,"Finance, insurance, real estate, rental and leasing [52-53]",Estimate,Unadjusted,Persons,249,thousands,3,v2057822,1.11.1.2,834.1,,,,1
1995-03-01,Canada,2016A000011124,"Finance, insurance, real estate, rental and leasing [52-53]",Standard error of estimate,Seasonally adjusted,Persons,249,thousands,3,v101893682,1.11.2.1,,..,,,1
1995-03-01,Canada,2016A000011124,"Finance, insurance, real estate, rental and leasing [52-53]",Standard error of month-to-month change,Seasonally adjusted,Persons,249,thousands,3,v101893683,1.11.3.1,,..,,,1
1995-03-01,Canada,2016A000011124,"Finance, insurance, real estate, rental and leasing [52-53]",Standard error of year-over-year change,Seasonally adjusted,Persons,249,thousands,3,v101893684,1.11.4.1,,..,,,1
1995-03-01,Newfoundland and Labrador,2016A000210,"Finance, insurance, real estate, rental and leasing [52-53]",Estimate,Seasonally adjusted,Persons,249,thousands,3,v2057632,2.11.1.1,8.2,,,,1
1995-03-01,Newfoundland and Labrador,2016A000210,"Finance, insurance, real estate, rental and leasing [52-53]",Estimate,Unadjusted,Persons,249,thousands,3,v2057841,2.11.1.2,8.2,,,,1
1995-03-01,Newfoundland and Labrador,2016A000210,"Finance, insurance, real estate, rental and leasing [52-53]",Standard error of estimate,Seasonally adjusted,Persons,249,thousands,3,v101893739,2.11.2.1,,..,,,1
1995-03-01,Newfoundland and Labrador,2016A000210,"Finance, insurance, real estate, rental and leasing [52-53]",Standard error of month-to-month change,Seasonally adjusted,Persons,249,thousands,3,v101893740,2.11.3.1,,..,,,1
1995-03-01,Newfoundland and Labrador,2016A000210,"Finance, insurance, real estate, rental and leasing [52-53]",Standard error of year-over-year change,Seasonally adjusted,Persons,249,thousands,3,v101893741,2.11.4.1,,..,,,1
1995-03-01,Prince Edward Island,2016A000211,"Finance, insurance, real estate, rental and leasing [52-53]",Estimate,Seasonally adjusted,Persons,249,thousands,3,v2057651,3.11.1.1,2.1,,,,1
1995-03-01,Prince Edward Island,2016A000211,"Finance, insurance, real estate, rental and leasing [52-53]",Estimate,Unadjusted,Persons,249,thousands,3,v2057860,3.11.1.2,2.1,,,,1
1995-03-01,Prince Edward Island,2016A000211,"Finance, insurance, real estate, rental and leasing [52-53]",Standard error of estimate,Seasonally adjusted,Persons,249,thousands,3,v101893796,3.11.2.1,,..,,,1
1995-03-01,Prince Edward Island,2016A000211,"Finance, insurance, real estate, rental and leasing [52-53]",Standard error of month-to-month change,Seasonally adjusted,Persons,249,thousands,3,v101893797,3.11.3.1,,..,,,1
1995-03-01,Prince Edward Island,2016A000211,"Finance, insurance, real estate, rental and leasing [52-53]",Standard error of year-over-year change,Seasonally adjusted,Persons,249,thousands,3,v101893798,3.11.4.1,,..,,,1
1995-03-01,Nova Scotia,2016A000212,"Finance, insurance, real estate, rental and leasing [52-53]",Estimate,Seasonally adjusted,Persons,249,thousands,3,v2057670,4.11.1.1,20.8,,,,1
1995-03-01,Nova Scotia,2016A000212,"Finance, insurance, real estate, rental and leasing [52-53]",Estimate,Unadjusted,Persons,249,thousands,3,v2057879,4.11.1.2,20.4,,,,1
1995-03-01,Nova Scotia,2016A000212,"Finance, insurance, real estate, rental and leasing [52-53]",Standard error of estimate,Seasonally adjusted,Persons,249,thousands,3,v101893853,4.11.2.1,,..,,,1
1995-03-01,Nova Scotia,2016A000212,"Finance, insurance, real estate, rental and leasing [52-53]",Standard error of month-to-month change,Seasonally adjusted,Persons,249,thousands,3,v101893854,4.11.3.1,,..,,,1
1995-03-01,Nova Scotia,2016A000212,"Finance, insurance, real estate, rental and leasing [52-53]",Standard error of year-over-year change,Seasonally adjusted,Persons,249,thousands,3,v101893855,4.11.4.1,,..,,,1
1995-03-01,New Brunswick,2016A000213,"Finance, insurance, real estate, rental and leasing [52-53]",Estimate,Seasonally adjusted,Persons,249,thousands,3,v2057689,5.11.1.1,14.6,,,,1
1995-03-01,New Brunswick,2016A000213,"Finance, insurance, real estate, rental and leasing [52-53]",Estimate,Unadjusted,Persons,249,thousands,3,v2057898,5.11.1.2,14.4,,,,1
1995-03-01,New Brunswick,2016A000213,"Finance, insurance, real estate, rental and leasing [52-53]",Standard error of estimate,Seasonally adjusted,Persons,249,thousands,3,v101893910,5.11.2.1,,..,,,1
1995-03-01,New Brunswick,2016A000213,"Finance, insurance, real estate, rental and leasing [52-53]",Standard error of month-to-month change,Seasonally adjusted,Persons,249,thousands,3,v101893911,5.11.3.1,,..,,,1
1995-03-01,New Brunswick,2016A000213,"Finance, insurance, real estate, rental and leasing [52-53]",Standard error of year-over-year change,Seasonally adjusted,Persons,249,thousands,3,v101893912,5.11.4.1,,..,,,1
1995-03-01,Quebec,2016A000224,"Finance, insurance, real estate, rental and leasing [52-53]",Estimate,Seasonally adjusted,Persons,249,thousands,3,v2057708,6.11.1.1,190.2,,,,1
1995-03-01,Quebec,2016A000224,"Finance, insurance, real estate, rental and leasing [52-53]",Estimate,Unadjusted,Persons,249,thousands,3,v2057917,6.11.1.2,189.4,,,,1
1995-03-01,Quebec,2016A000224,"Finance, insurance, real estate, rental and leasing [52-53]",Standard error of estimate,Seasonally adjusted,Persons,249,thousands,3,v101893967,6.11.2.1,,..,,,1
1995-03-01,Quebec,2016A000224,"Finance, insurance, real estate, rental and leasing [52-53]",Standard error of month-to-month change,Seasonally adjusted,Persons,249,thousands,3,v101893968,6.11.3.1,,..,,,1
1995-03-01,Quebec,2016A000224,"Finance, insurance, real estate, rental and leasing [52-53]",Standard error of year-over-year change,Seasonally adjusted,Persons,249,thousands,3,v101893969,6.11.4.1,,..,,,1
1995-03-01,Ontario,2016A000235,"Finance, insurance, real estate, rental and leasing [52-53]",Estimate,Seasonally adjusted,Persons,249,thousands,3,v2057727,7.11.1.1,356.5,,,,1
1995-03-01,Ontario,2016A000235,"Finance, insurance, real estate, rental and leasing [52-53]",Estimate,Unadjusted,Persons,249,thousands,3,v2057936,7.11.1.2,355.8,,,,1
