Price,Adj Close,Close,High,Low,Open,Volume
Ticker,^GSPTSE,^GSPTSE,^GSPTSE,^GSPTSE,^GSPTSE,^GSPTSE
Date,,,,,,
1995-08-13,4619.89990234375,4619.89990234375,4625.2998046875,4576.0,4587.60009765625,2834000
1995-08-20,4591.0,4591.0,4622.60009765625,4579.10009765625,4618.2001953125,3228500
1995-08-27,4525.89990234375,4525.89990234375,4593.60009765625,4507.7001953125,4593.60009765625,2538600
1995-09-03,4571.5,4571.5,4582.5,4523.2001953125,4528.7001953125,2273300
1995-09-10,4560.7998046875,4560.7998046875,4613.5,4560.2998046875,4574.39990234375,3578700
1995-09-17,4522.7998046875,4522.7998046875,4563.60009765625,4515.89990234375,4552.10009765625,3522400
1995-09-24,4529.7998046875,4529.7998046875,4538.10009765625,4486.89990234375,4524.60009765625,3151900
1995-10-01,4495.39990234375,4495.39990234375,4518.7998046875,4481.39990234375,4513.2998046875,2993800
1995-10-08,4507.7998046875,4507.7998046875,4514.39990234375,4438.60009765625,4438.60009765625,2167400
1995-10-15,4438.2998046875,4438.2998046875,4516.5,4438.0,4512.5,3182800
