Price,Adj Close,Close,High,Low,Open,Volume
Ticker,^GSPTSE,^GSPTSE,^GSPTSE,^GSPTSE,^GSPTSE,^GSPTSE
Date,,,,,,
2023-07-01,20626.599609375,20626.599609375,20677.30078125,19719.599609375,20180.30078125,3927679700
2023-08-01,20292.599609375,20292.599609375,20585.900390625,19675.099609375,20570.599609375,4211625500
2023-09-01,19541.30078125,19541.30078125,20652.19921875,19341.400390625,20398.80078125,4492110500
2023-10-01,18873.5,18873.5,19768.599609375,18692.099609375,19520.900390625,4123721000
2023-11-01,20236.30078125,20236.30078125,20262.0,18907.69921875,18926.19921875,4416554000
2023-12-01,20958.400390625,20958.400390625,21091.099609375,20125.099609375,20208.099609375,4604585500
2024-01-01,21021.900390625,21021.900390625,21250.900390625,20594.19921875,20904.30078125,4136676100
2024-02-01,21363.599609375,21363.599609375,21449.900390625,20466.5,21065.5,4265284300
2024-03-01,22167.0,22167.0,22220.900390625,21394.19921875,21394.19921875,4936348800
2024-04-01,21714.5,21714.5,22380.19921875,21536.099609375,22186.5,4895423700
2024-05-01,22269.099609375,22269.099609375,22555.0,21623.69921875,21692.0,4940523700
2024-06-01,21875.80078125,21875.80078125,22312.099609375,21466.599609375,22262.099609375,4958724100
2024-07-01,23110.80078125,23110.80078125,23209.69921875,21802.30078125,21850.400390625,4288630800
2024-08-01,23346.19921875,23346.19921875,23414.0,21659.30078125,23105.30078125,4845789200
2024-09-01,24000.400390625,24000.400390625,24107.0,22679.900390625,23282.30078125,5712698400
2024-10-01,24156.900390625,24156.900390625,24922.900390625,23824.0,23982.900390625,4738843900
2024-11-01,25648.0,25648.0,25694.5,24162.19921875,24225.30078125,4924806100
